k,n_open,n_eligible,n_critical,n_decision_relevant,n_kept,n_kept_eligible,n_kept_critical,n_kept_open_other,n_kept_completed,n_kept_padding,slack_correlation,mean_slack_kept,mean_slack_discarded,slack_diff_kept_minus_disc,critical_retention,eligible_retention,successor_retention,mean_frontier_dist_kept,mean_frontier_dist_all,mean_frontier_dist_kept_dr,mean_frontier_dist_all_dr,step,method,instance,rule
20.0,27.0,4.0,2.0,23.0,20.0,4.0,1.4,14.6,0.0,0.0,-0.030578647291409012,6.628752946853638,6.186669898033142,0.4420830488204956,0.7,1.0,0.7360722610722611,0.8999999940395356,0.8888888955116272,1.125,1.04347825050354,24,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,26.0,4.0,2.0,22.0,20.0,4.0,1.0,16.0,0.0,0.0,0.4057941698858474,8.903121948242188,4.641664981842041,4.2614569664001465,0.5,1.0,0.7333333333333333,0.800000011920929,0.8461538553237915,1.0,1.0,25,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,26.0,4.0,2.0,22.0,20.0,4.0,1.7,15.3,0.0,0.0,-0.04727643965243508,7.528851509094238,8.306386137008667,-0.7775346279144287,0.85,1.0,0.7452797202797202,0.8449999988079071,0.8461538553237915,1.05625,1.0,25,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,25.0,3.0,1.0,22.0,20.0,3.0,0.0,17.0,0.0,0.0,0.4756021179920841,9.018624305725098,5.1966657638549805,3.821958541870117,0.0,1.0,0.8571428571428571,0.8500000238418579,0.8399999737739563,1.0,0.9545454382896423,26,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,25.0,3.0,1.0,22.0,20.0,3.0,0.9,16.1,0.0,0.0,-0.11827623077511969,8.289114809036255,7.676997375488281,0.6121174335479737,0.9,1.0,0.7676573426573428,0.8300000011920929,0.8399999737739563,0.9764706015586853,0.9545454382896423,26,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,24.0,2.0,2.0,22.0,20.0,2.0,2.0,16.0,0.0,0.0,0.3310672345565286,10.520370483398438,6.329168319702148,4.191202163696289,1.0,1.0,0.8461538461538461,0.800000011920929,0.7916666865348816,0.8888888955116272,0.8636363744735718,27,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,24.0,2.0,2.0,22.0,20.0,2.0,1.7,16.3,0.0,0.0,-0.02600836936996399,9.805093050003052,9.547916507720947,0.2571765422821045,0.85,1.0,0.8313170163170163,0.7900000154972077,0.7916666865348816,0.877777761220932,0.8636363744735718,27,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,23.0,5.0,2.0,18.0,20.0,5.0,2.0,13.0,0.0,0.0,0.48029691696923343,8.309999465942383,3.0833332538604736,5.226666212081909,1.0,1.0,0.8461538461538461,0.699999988079071,0.739130437374115,0.9333333373069763,0.9444444179534912,28,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,23.0,5.0,2.0,18.0,20.0,5.0,1.7,13.3,0.0,0.0,0.055498671831218115,7.541666316986084,6.924999523162842,0.6166667938232422,0.85,1.0,0.821993006993007,0.7099999904632568,0.739130437374115,0.9466666758060456,0.9444444179534912,28,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,22.0,5.0,2.0,17.0,20.0,5.0,2.0,13.0,0.0,0.0,0.19692490402178675,7.757780075073242,5.841670989990234,1.9161090850830078,1.0,1.0,0.9166666666666666,0.6499999761581421,0.6818181872367859,0.8666666746139526,0.8823529481887817,29,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,22.0,5.0,2.0,17.0,20.0,5.0,1.6,13.4,0.0,0.0,0.2587100926586224,7.761002540588379,5.817501449584961,1.943501091003418,0.8,1.0,0.8545454545454545,0.6499999821186065,0.6818181872367859,0.8666666746139526,0.8823529481887817,29,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,21.0,3.0,2.0,18.0,20.0,3.0,2.0,15.0,0.0,0.0,0.08619066568651647,6.451963424682617,4.883338928222656,1.568624496459961,1.0,1.0,1.0,0.6499999761581421,0.6190476417541504,0.7647058963775635,0.7222222089767456,30,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,21.0,3.0,2.0,18.0,20.0,3.0,2.0,15.0,0.0,0.0,0.13530896071027831,6.348140144348145,6.648335266113281,-0.30019512176513674,1.0,1.0,0.9072727272727272,0.5850000202655792,0.6190476417541504,0.6882353127002716,0.7222222089767456,30,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,20.0,6.0,1.0,14.0,20.0,6.0,1.0,13.0,0.0,0.0,-0.006622581101349103,5.573812007904053,,,1.0,1.0,1.0,0.6000000238418579,0.6000000238418579,0.8571428656578064,0.8571428656578064,31,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,20.0,6.0,1.0,14.0,20.0,6.0,1.0,13.0,0.0,0.0,0.1743946356688597,5.573812007904053,,,1.0,1.0,1.0,0.6000000238418579,0.6000000238418579,0.8571428656578064,0.8571428656578064,31,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,19.0,4.0,2.0,15.0,20.0,4.0,2.0,13.0,1.0,0.0,-0.04484350020838594,11.949999809265137,,,1.0,1.0,1.0,0.5263158082962036,0.5263158082962036,0.6666666865348816,0.6666666865348816,32,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,19.0,4.0,2.0,15.0,19.0,4.0,2.0,13.0,0.0,0.0,0.11748997054597117,11.949999809265137,,,1.0,1.0,1.0,0.5263158082962036,0.5263158082962036,0.6666666865348816,0.6666666865348816,32,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,18.0,3.0,2.0,15.0,20.0,3.0,2.0,13.0,2.0,0.0,-0.11849363970631908,11.716666221618652,,,1.0,1.0,1.0,0.4444444477558136,0.4444444477558136,0.5333333611488342,0.5333333611488342,33,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,18.0,3.0,2.0,15.0,18.0,3.0,2.0,13.0,0.0,0.0,0.11436431589837157,11.716666221618652,,,1.0,1.0,1.0,0.4444444477558136,0.4444444477558136,0.5333333611488342,0.5333333611488342,33,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,17.0,3.0,2.0,14.0,20.0,3.0,2.0,13.0,3.0,0.0,-0.12362151389184994,12.67262077331543,,,1.0,1.0,1.0,0.4117647111415863,0.4117647111415863,0.5,0.5,34,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,17.0,3.0,2.0,14.0,17.0,3.0,2.0,13.0,0.0,0.0,0.008388602728375527,12.67262077331543,,,1.0,1.0,1.0,0.4117647111415863,0.4117647111415863,0.5,0.5,34,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,16.0,4.0,1.0,12.0,20.0,4.0,1.0,11.0,4.0,0.0,-0.12653954439202716,11.034721374511719,,,1.0,1.0,1.0,0.375,0.375,0.5,0.5,35,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,16.0,4.0,1.0,12.0,16.0,4.0,1.0,11.0,0.0,0.0,0.08295370132366224,11.034721374511719,,,1.0,1.0,1.0,0.375,0.375,0.5,0.5,35,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,15.0,3.0,1.0,12.0,20.0,3.0,1.0,11.0,5.0,0.0,0.0,10.066666603088379,,,1.0,1.0,1.0,0.3333333432674408,0.3333333432674408,0.4166666567325592,0.4166666567325592,36,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,15.0,3.0,1.0,12.0,15.0,3.0,1.0,11.0,0.0,0.0,-0.09859709816806178,10.066666603088379,,,1.0,1.0,1.0,0.3333333432674408,0.3333333432674408,0.4166666567325592,0.4166666567325592,36,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,14.0,6.0,1.0,8.0,20.0,6.0,1.0,8.0,6.0,0.0,0.05988131309566295,9.38124942779541,,,1.0,1.0,1.0,0.2857142984867096,0.2857142984867096,0.5,0.5,37,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,14.0,6.0,1.0,8.0,14.0,6.0,1.0,8.0,0.0,0.0,0.08503146459584139,9.38124942779541,,,1.0,1.0,1.0,0.2857142984867096,0.2857142984867096,0.5,0.5,37,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,13.0,4.0,1.0,9.0,20.0,4.0,1.0,8.0,7.0,0.0,0.3025316904537665,10.500001907348633,,,1.0,1.0,1.0,0.23076923191547394,0.23076923191547394,0.3333333432674408,0.3333333432674408,38,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,13.0,4.0,1.0,9.0,13.0,4.0,1.0,8.0,0.0,0.0,-0.08571731229523383,10.500001907348633,,,1.0,1.0,1.0,0.23076923191547394,0.23076923191547394,0.3333333432674408,0.3333333432674408,38,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,12.0,4.0,1.0,8.0,20.0,4.0,1.0,7.0,8.0,0.0,0.1666666666666667,7.704168319702148,,,1.0,1.0,1.0,0.1666666716337204,0.1666666716337204,0.25,0.25,39,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,12.0,4.0,1.0,8.0,12.0,4.0,1.0,7.0,0.0,0.0,0.0785714285714286,7.704168319702148,,,1.0,1.0,1.0,0.1666666716337204,0.1666666716337204,0.25,0.25,39,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,11.0,4.0,1.0,7.0,20.0,4.0,1.0,6.0,9.0,0.0,-0.07142857142857144,6.883335590362549,,,1.0,1.0,1.0,0.09090909361839294,0.09090909361839294,0.1428571492433548,0.1428571492433548,40,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,11.0,4.0,1.0,7.0,11.0,4.0,1.0,6.0,0.0,0.0,0.10357142857142858,6.883335590362549,,,1.0,1.0,1.0,0.09090909361839294,0.09090909361839294,0.1428571492433548,0.1428571492433548,40,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,10.0,2.0,1.0,8.0,20.0,2.0,1.0,7.0,10.0,0.0,-0.5476190476190477,6.700002670288086,,,1.0,1.0,,0.0,0.0,0.0,0.0,41,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,10.0,2.0,1.0,8.0,10.0,2.0,1.0,7.0,0.0,0.0,-0.04761904761904764,6.700002670288086,,,1.0,1.0,,0.0,0.0,0.0,0.0,41,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,9.0,4.0,1.0,5.0,20.0,4.0,1.0,5.0,11.0,0.0,-0.09999999999999999,5.453335762023926,,,1.0,1.0,,0.0,0.0,0.0,0.0,42,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,9.0,4.0,1.0,5.0,9.0,4.0,1.0,5.0,0.0,0.0,0.13999999999999999,5.453335762023926,,,1.0,1.0,,0.0,0.0,0.0,0.0,42,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,8.0,3.0,0.0,5.0,20.0,3.0,0.0,5.0,12.0,0.0,-0.6,8.986666679382324,,,,1.0,,0.0,0.0,0.0,0.0,43,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,8.0,3.0,0.0,5.0,8.0,3.0,0.0,5.0,0.0,0.0,0.19999999999999998,8.986666679382324,,,,1.0,,0.0,0.0,0.0,0.0,43,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,7.0,5.0,0.0,2.0,20.0,5.0,0.0,2.0,13.0,0.0,,3.0999984741210938,,,,1.0,,0.0,0.0,0.0,0.0,44,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,7.0,5.0,0.0,2.0,7.0,5.0,0.0,2.0,0.0,0.0,,3.0999984741210938,,,,1.0,,0.0,0.0,0.0,0.0,44,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,6.0,4.0,0.0,2.0,20.0,4.0,0.0,2.0,14.0,0.0,,18.5,,,,1.0,,0.0,0.0,0.0,0.0,45,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,6.0,4.0,0.0,2.0,6.0,4.0,0.0,2.0,0.0,0.0,,18.5,,,,1.0,,0.0,0.0,0.0,0.0,45,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,5.0,4.0,0.0,1.0,20.0,4.0,0.0,1.0,15.0,0.0,,25.0,,,,1.0,,0.0,0.0,0.0,0.0,46,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,5.0,4.0,0.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,,25.0,,,,1.0,,0.0,0.0,0.0,0.0,46,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,4.0,3.0,0.0,1.0,20.0,3.0,0.0,1.0,16.0,0.0,,25.0,,,,1.0,,0.0,0.0,0.0,0.0,47,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,4.0,3.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,,25.0,,,,1.0,,0.0,0.0,0.0,0.0,47,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,3.0,2.0,0.0,1.0,20.0,2.0,0.0,1.0,17.0,0.0,,25.0,,,,1.0,,0.0,0.0,0.0,0.0,48,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,,25.0,,,,1.0,,0.0,0.0,0.0,0.0,48,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,2.0,1.0,0.0,1.0,20.0,1.0,0.0,1.0,18.0,0.0,,25.0,,,,1.0,,0.0,0.0,0.0,0.0,49,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,,25.0,,,,1.0,,0.0,0.0,0.0,0.0,49,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,19.0,0.0,,,,,,1.0,,0.0,0.0,,,50,learned,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,,0.0,0.0,,,50,random,3158_10j_5m.fjs,save_best_20_10_460.pt
20.0,51.0,10.0,6.0,41.0,20.0,10.0,5.0,6.0,0.0,0.0,-0.031088980240829473,24.424997329711914,35.38870620727539,-10.963708877563477,0.8333333333333334,1.0,0.29411764705882354,1.5499999523162842,2.117647171020508,3.0999999046325684,2.6341464519500732,0,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,51.0,10.0,6.0,41.0,20.0,10.0,2.1,8.9,0.0,0.0,0.012067778808975504,33.37782878875733,32.50069675445557,0.8771320343017578,0.35,1.0,0.21360724114207086,1.3299999952316284,2.117647171020508,2.6599999904632567,2.6341464519500732,0,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,50.0,9.0,5.0,41.0,20.0,9.0,2.0,9.0,0.0,0.0,0.1011486540229804,36.37726593017578,31.971662521362305,4.405603408813477,0.4,1.0,0.17647058823529413,1.600000023841858,2.059999942779541,2.909090995788574,2.512195110321045,1,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,50.0,9.0,5.0,41.0,20.0,9.0,1.0,10.0,0.0,0.0,0.003354106882320468,35.02075252532959,32.46905307769775,2.5516994476318358,0.2,1.0,0.29580882352941174,1.375,2.059999942779541,2.5,2.512195110321045,1,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,49.0,7.0,5.0,42.0,20.0,7.0,2.0,11.0,0.0,0.0,0.06736264863107952,35.13332748413086,33.07011032104492,2.0632171630859375,0.4,1.0,0.4117647058823529,1.7000000476837158,2.0204081535339355,2.615384578704834,2.357142925262451,2,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,49.0,7.0,5.0,42.0,20.0,7.0,1.2,11.8,0.0,0.0,-0.019052144516093706,34.04935550689697,33.55603199005127,0.49332351684570314,0.24000000000000005,1.0,0.2918718364538798,1.4,2.0204081535339355,2.1538461685180663,2.357142925262451,2,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,48.0,6.0,5.0,42.0,20.0,6.0,3.0,11.0,0.0,0.0,0.1238104303739309,36.94047164916992,32.09285354614258,4.847618103027344,0.6,1.0,0.35294117647058826,1.600000023841858,1.9583333730697632,2.2857143878936768,2.238095283508301,3,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,48.0,6.0,5.0,42.0,20.0,6.0,1.2,12.8,0.0,0.0,-0.08708271783734836,35.4552339553833,32.83547420501709,2.619759750366211,0.24000000000000005,1.0,0.3001130890952872,1.4850000023841858,1.9583333730697632,2.121428573131561,2.238095283508301,3,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,47.0,2.0,5.0,45.0,20.0,2.0,3.0,15.0,0.0,0.0,0.17781114607509826,40.84352111816406,29.578392028808594,11.265129089355469,0.6,1.0,0.4375,1.850000023841858,1.893617033958435,2.055555582046509,1.9777777194976807,4,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,47.0,2.0,5.0,45.0,20.0,2.0,2.7,15.3,0.0,0.0,-0.016853980140079147,32.038702964782715,35.4482702255249,-3.4095672607421874,0.54,1.0,0.3914123213387919,1.759999978542328,1.893617033958435,1.9555555582046509,1.9777777194976807,4,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,46.0,3.0,5.0,43.0,20.0,3.0,3.0,14.0,0.0,0.0,0.1457103149183742,40.320587158203125,29.784610748291016,10.53597640991211,0.6,1.0,0.4375,1.850000023841858,1.8695652484893799,2.1764705181121826,2.0,5,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,46.0,3.0,5.0,43.0,20.0,3.0,1.6,15.4,0.0,0.0,-0.05190929968967082,36.11284008026123,32.53583164215088,3.5770084381103517,0.32000000000000006,1.0,0.350610231271996,1.7649999856948853,1.8695652484893799,2.0764705896377564,2.0,5,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,45.0,1.0,5.0,44.0,20.0,1.0,3.0,16.0,0.0,0.0,0.21940725698999325,41.2684211730957,29.691329956054688,11.577091217041016,0.6,1.0,0.5,1.850000023841858,1.8222222328186035,1.9473683834075928,1.8636363744735718,6,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,45.0,1.0,5.0,44.0,20.0,1.0,2.1,16.9,0.0,0.0,0.01756958338182704,36.06166648864746,33.64846363067627,2.4132028579711915,0.42000000000000004,1.0,0.41027149321266965,1.7450000166893005,1.8222222328186035,1.836842131614685,1.8636363744735718,6,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,44.0,4.0,5.0,40.0,20.0,4.0,3.0,13.0,0.0,0.0,0.08903691418030234,37.900001525878906,29.33819007873535,8.561811447143555,0.6,1.0,0.5882352941176471,1.5499999523162842,1.7727272510528564,1.9375,1.9500000476837158,7,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,44.0,4.0,5.0,40.0,20.0,4.0,1.9,14.1,0.0,0.0,-0.034369757973837047,33.47947654724121,32.285206413269044,1.194270133972168,0.38,1.0,0.4295424836601307,1.4899999737739562,1.7727272510528564,1.8625,1.9500000476837158,7,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,43.0,3.0,5.0,40.0,20.0,3.0,4.0,13.0,0.0,0.0,0.15029423543143502,38.24607467651367,28.4202880859375,9.825786590576172,0.8,1.0,0.5294117647058824,1.600000023841858,1.7209302186965942,1.8823529481887817,1.850000023841858,8,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,43.0,3.0,5.0,40.0,20.0,3.0,2.2,14.8,0.0,0.0,0.02538218831752967,32.1052921295166,32.95912895202637,-0.8538368225097657,0.44000000000000006,1.0,0.4090369352869353,1.4499999761581421,1.7209302186965942,1.7058823347091674,1.850000023841858,8,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,42.0,1.0,5.0,41.0,20.0,1.0,4.0,15.0,0.0,0.0,0.03152130318815817,34.65789031982422,29.030302047729492,5.627588272094727,0.8,1.0,0.5294117647058824,1.4500000476837158,1.6428571939468384,1.5263158082962036,1.6829267740249634,9,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,42.0,1.0,5.0,41.0,20.0,1.0,2.4,16.6,0.0,0.0,0.018798954984715448,32.70052433013916,30.720756340026856,1.9797679901123046,0.48,1.0,0.43556722689075633,1.65,1.6428571939468384,1.736842107772827,1.6829267740249634,9,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,41.0,4.0,5.0,37.0,20.0,4.0,4.0,13.0,0.0,0.0,0.09374739558815715,35.959373474121094,27.535715103149414,8.42365837097168,0.8,1.0,0.5625,1.600000023841858,1.6097561120986938,2.0,1.7837837934494019,10,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,41.0,4.0,5.0,37.0,20.0,4.0,2.4,14.6,0.0,0.0,-0.06605200870855545,31.58072700500488,30.871822547912597,0.7089044570922851,0.48,1.0,0.4032082043343653,1.4,1.6097561120986938,1.75,1.7837837934494019,10,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,40.0,1.0,4.0,39.0,20.0,1.0,2.0,17.0,0.0,0.0,0.22592082069002248,35.894737243652344,24.28999900817871,11.604738235473633,0.5,1.0,0.5625,1.399999976158142,1.5499999523162842,1.4736841917037964,1.5897436141967773,11,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,40.0,1.0,4.0,39.0,20.0,1.0,2.2,16.8,0.0,0.0,0.012328502236663989,28.767018699645995,31.06133403778076,-2.2943153381347656,0.55,1.0,0.48332995951416996,1.4300000071525574,1.5499999523162842,1.5052631616592407,1.5897436141967773,11,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,39.0,2.0,4.0,37.0,20.0,2.0,2.0,16.0,0.0,0.0,0.07543453502835877,31.221296310424805,27.99473762512207,3.2265586853027344,0.5,1.0,0.5,1.25,1.4871795177459717,1.3888888359069824,1.5675675868988037,12,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,39.0,2.0,4.0,37.0,20.0,2.0,2.3,15.7,0.0,0.0,0.0589890913728872,29.731204223632812,29.406404113769533,0.32480010986328123,0.575,1.0,0.5326190476190475,1.3949999928474426,1.4871795177459717,1.550000011920929,1.5675675868988037,12,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,38.0,2.0,4.0,36.0,20.0,2.0,3.0,15.0,0.0,0.0,0.09758142555442094,32.56388854980469,29.22870635986328,3.3351821899414062,0.75,1.0,0.4375,1.2000000476837158,1.4736841917037964,1.3333333730697632,1.5555555820465088,13,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,38.0,2.0,4.0,36.0,20.0,2.0,2.6,15.4,0.0,0.0,0.0931941439545604,30.003982543945312,31.78861141204834,-1.7846288681030273,0.65,1.0,0.4576022588522588,1.4249999880790711,1.4736841917037964,1.5833333373069762,1.5555555820465088,13,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,37.0,3.0,4.0,34.0,20.0,3.0,3.0,15.0,0.0,0.0,0.23788996393687623,33.207847595214844,29.92745018005371,3.280397415161133,0.75,1.0,0.625,1.399999976158142,1.4324324131011963,1.6470588445663452,1.558823585510254,14,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,37.0,3.0,4.0,34.0,20.0,3.0,2.5,15.5,0.0,0.0,-0.006020197925323149,32.71519775390625,30.42009906768799,2.2950986862182616,0.625,1.0,0.5117873303167421,1.3899999976158142,1.4324324131011963,1.6352941155433656,1.558823585510254,14,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,36.0,1.0,4.0,35.0,20.0,1.0,3.0,17.0,0.0,0.0,0.3320474059430418,34.567543029785156,23.31041717529297,11.257125854492188,0.75,1.0,0.75,1.4500000476837158,1.3888888359069824,1.5263158082962036,1.4285714626312256,15,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,36.0,1.0,4.0,35.0,20.0,1.0,2.9,17.1,0.0,0.0,-0.05872085168712825,29.69535140991211,29.09614677429199,0.5992046356201172,0.725,1.0,0.5606822344322345,1.4350000143051147,1.3888888359069824,1.5105262994766235,1.4285714626312256,15,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,35.0,5.0,3.0,30.0,20.0,5.0,1.0,14.0,0.0,0.0,0.3966957654387303,40.65444564819336,21.797779083251953,18.856666564941406,0.3333333333333333,1.0,0.75,1.399999976158142,1.3428571224212646,1.8666666746139526,1.5666667222976685,16,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,35.0,5.0,3.0,30.0,20.0,5.0,1.3,13.7,0.0,0.0,-0.1368533305797649,31.828221130371094,30.623997306823732,1.2042238235473632,0.4333333333333333,1.0,0.5439880952380952,1.225,1.3428571224212646,1.6333333134651185,1.5666667222976685,16,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,34.0,3.0,3.0,31.0,20.0,3.0,2.0,15.0,0.0,0.0,0.4074660668853054,36.2813720703125,22.736906051635742,13.544466018676758,0.6666666666666666,1.0,0.5625,1.149999976158142,1.2647058963775635,1.3529411554336548,1.3870967626571655,17,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,34.0,3.0,3.0,31.0,20.0,3.0,1.7,15.3,0.0,0.0,0.05080149072709329,31.573722267150877,28.45333080291748,3.1203914642333985,0.5666666666666667,1.0,0.525898782589959,1.1249999940395354,1.2647058963775635,1.3235294103622437,1.3870967626571655,17,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,33.0,1.0,3.0,32.0,20.0,1.0,2.0,17.0,0.0,0.0,0.44969356711775366,35.728065490722656,22.794872283935547,12.93319320678711,0.6666666666666666,1.0,0.5625,1.100000023841858,1.2121212482452393,1.1578947305679321,1.25,18,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,33.0,1.0,3.0,32.0,20.0,1.0,1.6,17.4,0.0,0.0,-0.05796255199120226,31.283330154418945,29.291023826599123,1.9923063278198243,0.5333333333333333,1.0,0.585485347985348,1.2049999833106995,1.2121212482452393,1.268421071767807,1.25,18,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,32.0,4.0,3.0,28.0,20.0,4.0,2.0,14.0,0.0,0.0,0.3645670851763087,32.984371185302734,24.148611068725586,8.835760116577148,0.6666666666666666,1.0,0.5625,1.100000023841858,1.21875,1.375,1.3928571939468384,19,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,32.0,4.0,3.0,28.0,20.0,4.0,1.3,14.7,0.0,0.0,0.11379995956899717,29.908850479125977,28.249302864074707,1.6595476150512696,0.4333333333333333,1.0,0.5813095238095238,1.1100000083446502,1.21875,1.3875,1.3928571939468384,19,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,31.0,4.0,3.0,27.0,20.0,4.0,3.0,13.0,0.0,0.0,0.32351629421986705,27.917701721191406,22.44090461730957,5.476797103881836,1.0,1.0,0.5625,1.0,1.1612902879714966,1.25,1.3333333730697632,20,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,31.0,4.0,3.0,27.0,20.0,4.0,2.0,14.0,0.0,0.0,0.026335576891901892,24.32072696685791,27.672875595092773,-3.3521486282348634,0.6666666666666666,1.0,0.6308882783882784,1.070000010728836,1.1612902879714966,1.3375,1.3333333730697632,20,random,3159_10j_5m.fjs,save_best_20_10_460.pt
20.0,30.0,4.0,3.0,26.0,20.0,4.0,3.0,13.0,0.0,0.0,0.2626825835633834,27.11249542236328,18.778329849243164,8.334165573120117,1.0,1.0,0.6,1.0,1.100000023841858,1.25,1.2692307233810425,21,learned,3159_10j_5m.fjs,save_best_20_10_460.pt
